x1,y1,x2,y2,id,frame
381,230,422,257,448,2244
338,299,375,323,451,2244
1710,649,1753,675,456,2244
158,326,205,351,459,2244
1724,594,1764,621,462,2244
1615,177,1655,200,393,2245
437,572,479,596,406,2245
234,536,277,561,412,2245
837,552,870,575,423,2245
713,514,756,540,429,2245
888,304,925,329,430,2245
1337,579,1377,603,442,2245
1378,618,1420,641,445,2245
385,230,427,256,448,2245
345,299,382,323,451,2245
1704,648,1747,674,456,2245
166,325,214,350,459,2245
1717,593,1757,620,462,2245
1622,178,1661,200,393,2246
431,573,473,596,406,2246
227,536,270,561,412,2246
832,553,864,575,423,2246
705,514,747,539,429,2246
896,305,933,329,430,2246
1332,577,1374,602,442,2246
1373,619,1414,641,445,2246
392,229,433,256,448,2246
352,297,391,322,451,2246
1699,647,1741,672,456,2246
174,325,221,350,459,2246
1709,591,1750,619,462,2246
1628,178,1666,200,393,2247
426,573,467,596,406,2247
219,538,261,562,412,2247
826,553,858,575,423,2247
698,514,740,539,429,2247
903,305,939,329,430,2247
1328,576,1370,601,442,2247
1368,618,1410,640,445,2247
398,228,439,255,448,2247
359,297,396,322,451,2247
1692,646,1735,671,456,2247
183,325,231,350,459,2247
1703,591,1744,619,462,2247
0,281,5,306,465,2247
1634,176,1674,199,393,2248
419,574,460,596,406,2248
212,540,252,563,412,2248
819,552,851,575,423,2248
690,513,732,538,429,2248
909,306,945,329,430,2248
1322,575,1365,600,442,2248
1364,618,1404,640,445,2248
404,229,444,255,448,2248
365,296,402,321,451,2248
1688,645,1731,670,456,2248
190,325,239,351,459,2248
1697,590,1739,618,462,2248
0,281,6,304,465,2248
1640,176,1680,199,393,2249
413,573,454,596,406,2249
205,540,245,563,412,2249
813,551,845,574,423,2249
681,513,723,538,429,2249
914,306,951,329,430,2249
1316,575,1359,600,442,2249
1356,618,1396,640,445,2249
410,228,450,255,448,2249
373,296,410,321,451,2249
1683,644,1726,669,456,2249
198,325,246,351,459,2249
1690,589,1731,616,462,2249
0,282,6,304,465,2249
1645,175,1686,198,393,2250
406,572,447,595,406,2250
199,540,239,563,412,2250
808,551,840,574,423,2250
673,513,715,538,429,2250
921,306,958,330,430,2250
1312,574,1354,600,442,2250
1351,618,1391,640,445,2250
416,229,455,255,448,2250
380,297,416,321,451,2250
1678,643,1721,668,456,2250
206,325,254,350,459,2250
1683,588,1724,616,462,2250
0,282,6,304,465,2250
1651,177,1691,199,393,2251
400,572,442,595,406,2251
192,542,232,564,412,2251
802,552,834,574,423,2251
666,513,708,538,429,2251
930,306,966,330,430,2251
1305,574,1348,600,442,2251
1344,616,1385,639,445,2251
421,227,461,254,448,2251
386,296,424,321,451,2251
1672,642,1716,668,456,2251
215,324,263,349,459,2251
1675,587,1717,615,462,2251
1657,176,1697,199,393,2252
395,573,436,596,406,2252
187,543,226,565,412,2252
796,551,828,574,423,2252
657,513,699,538,429,2252
935,307,972,331,430,2252
1300,574,1343,600,442,2252
1339,615,1380,638,445,2252
429,227,468,253,448,2252
391,296,429,321,451,2252
1667,642,1712,668,456,2252
223,323,273,349,459,2252
1669,586,1711,614,462,2252
0,279,28,305,467,2252
1663,175,1704,198,393,2253
389,574,429,596,406,2253
179,543,219,565,412,2253
789,551,821,573,423,2253
649,513,691,538,429,2253
942,307,979,331,430,2253
1295,574,1339,600,442,2253
1331,616,1371,638,445,2253
433,227,472,253,448,2253
398,295,435,320,451,2253
1661,641,1705,666,456,2253
231,324,280,350,459,2253
1663,585,1704,612,462,2253
0,279,33,303,467,2253
1669,175,1711,198,393,2254
382,573,423,596,406,2254
174,544,213,566,412,2254
783,552,815,574,423,2254
641,513,683,538,429,2254
948,308,984,331,430,2254
1291,573,1334,599,442,2254
1325,614,1366,637,445,2254
439,227,478,253,448,2254
405,294,442,319,451,2254
1656,642,1699,667,456,2254
238,323,286,349,459,2254
1657,584,1697,611,462,2254
2,278,37,301,467,2254
1675,174,1716,198,393,2255
376,573,416,596,406,2255
165,544,205,566,412,2255
776,551,808,574,423,2255
634,513,676,538,429,2255
955,306,992,331,430,2255
1285,573,1327,598,442,2255
1320,613,1361,636,445,2255
443,226,482,252,448,2255
412,293,451,319,451,2255
1652,642,1694,666,456,2255
246,323,293,349,459,2255
1649,583,1690,611,462,2255
8,278,44,301,467,2255
1681,174,1722,197,393,2256
369,572,411,595,406,2256
159,544,199,566,412,2256
770,551,802,573,423,2256
625,515,666,539,429,2256
961,307,998,331,430,2256
1281,572,1322,597,442,2256
1315,614,1354,636,445,2256
448,225,487,251,448,2256
419,294,456,320,451,2256
1646,641,1689,665,456,2256
254,323,302,349,459,2256
1641,582,1683,610,462,2256
13,275,50,299,467,2256
1687,174,1727,197,393,2257
364,572,406,595,406,2257
151,545,191,567,412,2257
764,551,796,573,423,2257
616,514,657,539,429,2257
968,307,1005,332,430,2257
1275,572,1317,597,442,2257
1311,614,1351,636,445,2257
455,225,494,250,448,2257
425,294,462,319,451,2257
1640,638,1684,663,456,2257
261,323,309,349,459,2257
1636,581,1678,609,462,2257
19,273,57,298,467,2257
1693,173,1734,196,393,2258
358,572,400,595,406,2258
144,545,184,567,412,2258
759,551,790,573,423,2258
608,514,651,539,429,2258
974,308,1011,332,430,2258
1270,573,1311,597,442,2258
1304,614,1342,635,445,2258
461,224,499,249,448,2258
432,293,468,319,451,2258
1634,637,1679,662,456,2258
269,322,317,348,459,2258
1629,580,1671,608,462,2258
25,274,62,298,467,2258
1699,173,1741,197,393,2259
351,572,393,595,406,2259
137,545,178,568,412,2259
754,550,784,572,423,2259
601,514,644,538,429,2259
981,307,1019,332,430,2259
1263,573,1304,597,442,2259
1298,613,1336,634,445,2259
465,223,504,249,448,2259
438,293,475,318,451,2259
1629,637,1672,661,456,2259
277,322,325,348,459,2259
1624,579,1665,607,462,2259
32,273,69,297,467,2259
1704,173,1746,197,393,2260
345,572,387,595,406,2260
130,546,171,568,412,2260
748,550,779,572,423,2260
594,513,636,538,429,2260
988,308,1025,332,430,2260
1257,573,1298,597,442,2260
1293,613,1332,634,445,2260
470,221,510,248,448,2260
444,292,481,317,451,2260
1623,635,1667,660,456,2260
286,322,334,348,459,2260
1613,576,1659,607,462,2260
38,273,75,297,467,2260
1710,173,1752,197,393,2261
339,573,381,596,406,2261
121,547,162,569,412,2261
741,549,773,572,423,2261
585,513,628,538,429,2261
995,309,1031,332,430,2261
1253,572,1294,596,442,2261
1288,612,1326,633,445,2261
475,220,516,247,448,2261
451,294,487,318,451,2261
1617,634,1662,659,456,2261
295,322,342,347,459,2261
1607,573,1654,605,462,2261
46,271,84,296,467,2261
1716,172,1758,197,393,2262
334,573,376,596,406,2262
114,548,155,570,412,2262
735,550,766,572,423,2262
578,512,621,538,429,2262
1002,309,1038,333,430,2262
1249,572,1290,596,442,2262
1281,611,1320,633,445,2262
481,221,521,247,448,2262
459,294,494,318,451,2262
1611,633,1656,658,456,2262
303,322,349,347,459,2262
1602,574,1646,604,462,2262
52,270,91,296,467,2262
1723,172,1765,196,393,2263
328,573,370,597,406,2263
108,547,150,569,412,2263
730,550,761,572,423,2263
568,512,611,538,429,2263
1008,310,1045,334,430,2263
1243,570,1285,595,442,2263
1273,611,1312,632,445,2263
488,221,528,247,448,2263
464,293,501,318,451,2263
1606,633,1652,659,456,2263
310,322,356,347,459,2263
1596,575,1638,603,462,2263
56,270,96,295,467,2263
1728,170,1771,195,393,2264
321,574,363,597,406,2264
100,547,143,570,412,2264
724,550,755,572,423,2264
563,512,605,537,429,2264
1014,311,1051,334,430,2264
1238,570,1280,594,442,2264
1267,610,1307,631,445,2264
494,219,534,246,448,2264
471,293,509,318,451,2264
1601,632,1647,658,456,2264
318,321,366,347,459,2264
1588,574,1630,602,462,2264
60,269,100,294,467,2264
1734,170,1776,195,393,2265
316,575,356,597,406,2265
91,548,136,571,412,2265
717,550,748,572,423,2265
555,511,597,537,429,2265
1020,311,1058,335,430,2265
1232,569,1274,594,442,2265
1261,610,1301,631,445,2265
499,219,540,246,448,2265
477,294,514,318,451,2265
1598,634,1641,658,456,2265
326,321,374,347,459,2265
1583,573,1624,602,462,2265
66,268,107,294,467,2265
1740,169,1783,194,393,2266
309,575,351,597,406,2266
84,548,127,571,412,2266
712,548,743,571,423,2266
548,513,590,537,429,2266
1028,311,1065,335,430,2266
1227,569,1268,593,442,2266
1255,609,1295,630,445,2266
503,218,544,245,448,2266
485,294,521,318,451,2266
1593,632,1637,657,456,2266
334,321,381,347,459,2266
1576,573,1617,600,462,2266
73,268,113,293,467,2266
1745,168,1789,193,393,2267
304,576,345,598,406,2267
78,548,121,571,412,2267
705,549,736,571,423,2267
538,513,580,537,429,2267
1033,311,1071,335,430,2267
1222,568,1264,593,442,2267
1250,609,1289,630,445,2267
509,217,549,244,448,2267
491,293,527,318,451,2267
1586,630,1630,655,456,2267
342,320,390,347,459,2267
1569,572,1611,599,462,2267
82,268,123,293,467,2267
1751,169,1794,193,393,2268
297,575,338,598,406,2268
70,549,114,573,412,2268
700,549,731,571,423,2268
527,512,570,537,429,2268
1040,311,1079,336,430,2268
1217,567,1259,592,442,2268
1243,610,1282,630,445,2268
515,219,555,245,448,2268
498,293,534,317,451,2268
1581,629,1626,654,456,2268
351,321,398,346,459,2268
1563,571,1603,598,462,2268
89,267,129,293,467,2268
1758,168,1801,193,393,2269
291,575,333,598,406,2269
64,550,109,574,412,2269
694,549,725,571,423,2269
520,512,564,537,429,2269
1046,311,1085,336,430,2269
1211,566,1254,591,442,2269
1237,610,1276,630,445,2269
520,218,560,244,448,2269
504,293,540,317,451,2269
1576,629,1620,654,456,2269
359,321,407,347,459,2269
1556,570,1598,598,462,2269
95,267,135,292,467,2269
1763,167,1807,192,393,2270
285,575,327,598,406,2270
56,550,102,574,412,2270
687,549,718,571,423,2270
513,512,556,536,429,2270
1053,311,1092,336,430,2270
1205,566,1249,592,442,2270
1231,608,1271,629,445,2270
526,218,565,244,448,2270
511,293,547,317,451,2270
1571,630,1614,654,456,2270
368,321,414,347,459,2270
1549,570,1591,598,462,2270
99,266,140,292,467,2270
1769,167,1813,192,393,2271
279,575,321,598,406,2271
51,549,97,574,412,2271
680,548,712,571,423,2271
507,513,549,536,429,2271
1061,313,1099,337,430,2271
1199,566,1243,592,442,2271
1225,609,1265,629,445,2271
534,217,573,243,448,2271
519,293,554,317,451,2271
1565,628,1609,653,456,2271
375,320,423,347,459,2271
1543,569,1585,597,462,2271
105,266,145,291,467,2271
1775,166,1819,191,393,2272
273,577,314,599,406,2272
45,550,91,574,412,2272
674,548,706,571,423,2272
499,513,541,537,429,2272
1067,315,1105,339,430,2272
1194,565,1237,591,442,2272
1219,608,1260,629,445,2272
540,216,578,242,448,2272
524,293,561,317,451,2272
1560,628,1603,652,456,2272
382,320,430,346,459,2272
1536,569,1578,597,462,2272
110,265,151,290,467,2272
1781,166,1824,191,393,2273
267,577,307,599,406,2273
39,552,84,576,412,2273
669,546,701,569,423,2273
490,513,532,537,429,2273
1073,313,1111,338,430,2273
1188,565,1232,591,442,2273
1213,607,1254,628,445,2273
547,216,585,241,448,2273
532,292,570,317,451,2273
1554,627,1597,652,456,2273
390,320,437,346,459,2273
1529,568,1570,596,462,2273
118,264,158,290,467,2273
1786,165,1830,191,393,2274
261,576,303,599,406,2274
31,552,76,577,412,2274
663,548,693,569,423,2274
484,514,526,537,429,2274
1078,313,1117,338,430,2274
1185,566,1226,591,442,2274
1208,605,1249,626,445,2274
552,216,590,241,448,2274
539,293,576,317,451,2274
1549,626,1593,651,456,2274
397,320,444,346,459,2274
1522,568,1563,595,462,2274
123,264,164,290,467,2274
1792,165,1836,190,393,2275
255,577,296,599,406,2275
25,553,69,577,412,2275
657,548,687,569,423,2275
475,514,517,536,429,2275
1085,314,1124,339,430,2275
1179,564,1221,588,442,2275
1200,605,1243,626,445,2275
557,216,595,241,448,2275
545,293,582,317,451,2275
1543,625,1587,651,456,2275
405,320,452,346,459,2275
1517,567,1557,594,462,2275
129,263,170,289,467,2275
1798,164,1841,190,393,2276
249,576,291,599,406,2276
16,553,61,577,412,2276
651,548,681,570,423,2276
468,514,511,537,429,2276
1092,314,1131,339,430,2276
1174,564,1216,588,442,2276
1194,604,1237,626,445,2276
562,214,602,240,448,2276
551,293,588,317,451,2276
1538,626,1580,650,456,2276
414,320,460,346,459,2276
1511,566,1552,593,462,2276
135,262,176,288,467,2276
1804,164,1846,189,393,2277
243,577,284,599,406,2277
11,554,55,578,412,2277
645,548,676,570,423,2277
460,514,504,537,429,2277
1099,315,1138,340,430,2277
1170,566,1211,590,442,2277
1188,603,1231,625,445,2277
567,215,607,241,448,2277
558,293,594,317,451,2277
1533,626,1576,650,456,2277
423,320,468,346,459,2277
1504,565,1544,592,462,2277
142,262,183,288,467,2277
1809,163,1852,188,393,2278
236,576,278,599,406,2278
3,554,48,578,412,2278
640,548,670,570,423,2278
452,514,495,537,429,2278
1105,315,1145,341,430,2278
1164,565,1205,589,442,2278
1183,603,1225,625,445,2278
573,214,613,241,448,2278
564,293,600,317,451,2278
1528,626,1570,650,456,2278
430,320,475,345,459,2278
1497,563,1537,590,462,2278
147,261,187,287,467,2278
1815,163,1857,188,393,2279
230,576,273,599,406,2279
0,555,42,578,412,2279
633,548,663,570,423,2279
443,514,487,538,429,2279
1113,316,1152,342,430,2279
1158,563,1199,588,442,2279
1179,603,1220,624,445,2279
580,214,619,240,448,2279
569,293,606,317,451,2279
1522,625,1564,649,456,2279
437,320,483,345,459,2279
1490,562,1530,590,462,2279
154,261,195,287,467,2279
1820,162,1864,188,393,2280
223,576,266,599,406,2280
0,555,37,579,412,2280
626,548,655,570,423,2280
436,512,480,537,429,2280
1118,317,1157,342,430,2280
1153,563,1194,587,442,2280
1171,602,1212,623,445,2280
586,214,625,240,448,2280
577,293,613,317,451,2280
1517,624,1559,648,456,2280
445,319,490,345,459,2280
1484,561,1524,589,462,2280
160,260,200,285,467,2280
1826,162,1869,187,393,2281
218,576,261,600,406,2281
0,556,29,580,412,2281
619,548,649,570,423,2281
428,513,472,537,429,2281
1124,317,1164,342,430,2281
1148,562,1190,587,442,2281
1165,604,1205,624,445,2281
592,212,632,239,448,2281
584,293,620,317,451,2281
1512,623,1553,646,456,2281
454,321,498,345,459,2281
1477,561,1517,589,462,2281
167,259,208,285,467,2281
1833,161,1876,186,393,2282
212,577,254,600,406,2282
0,557,22,580,412,2282
614,548,645,570,423,2282
420,514,463,537,429,2282
1131,317,1172,343,430,2282
1143,563,1184,587,442,2282
1159,603,1201,624,445,2282
597,213,637,239,448,2282
590,293,626,317,451,2282
1505,622,1547,646,456,2282
460,319,505,344,459,2282
1468,560,1509,588,462,2282
173,259,214,285,467,2282
1839,161,1881,186,393,2283
206,577,248,600,406,2283
0,559,19,581,412,2283
609,548,639,570,423,2283
413,514,455,537,429,2283
1137,318,1178,344,430,2283
1135,562,1177,587,442,2283
1154,602,1196,623,445,2283
603,212,643,239,448,2283
598,293,634,317,451,2283
1500,621,1541,644,456,2283
469,319,514,344,459,2283
1459,557,1502,587,462,2283
179,258,220,284,467,2283
1845,162,1887,186,393,2284
201,577,243,600,406,2284
0,560,17,582,412,2284
604,550,633,570,423,2284
403,514,446,537,429,2284
1144,318,1185,344,430,2284
1130,561,1173,586,442,2284
1148,601,1190,623,445,2284
610,212,649,238,448,2284
606,293,643,317,451,2284
1494,620,1536,644,456,2284
477,321,521,345,459,2284
1454,557,1496,586,462,2284
186,258,227,284,467,2284
1852,162,1892,186,393,2285
193,578,236,601,406,2285
0,561,16,583,412,2285
598,549,627,570,423,2285
396,514,438,537,429,2285
1152,318,1192,344,430,2285
1125,560,1167,585,442,2285
1141,601,1183,623,445,2285
615,212,654,238,448,2285
612,293,648,316,451,2285
1488,618,1532,643,456,2285
485,321,529,345,459,2285
1448,557,1489,585,462,2285
192,257,233,283,467,2285
1857,160,1897,184,393,2286
188,578,231,601,406,2286
0,559,16,582,412,2286
591,549,621,570,423,2286
388,514,430,537,429,2286
1159,319,1198,344,430,2286
1121,561,1162,585,442,2286
1136,600,1178,622,445,2286
620,210,660,237,448,2286
618,292,654,316,451,2286
1483,619,1526,643,456,2286
492,321,536,345,459,2286
1443,557,1483,585,462,2286
197,254,239,281,467,2286
1865,160,1904,183,393,2287
183,578,226,601,406,2287
0,560,11,583,412,2287
585,549,615,569,423,2287
379,514,422,537,429,2287
1165,319,1205,345,430,2287
1116,561,1157,585,442,2287
1130,599,1173,621,445,2287
626,209,665,236,448,2287
625,293,662,317,451,2287
1478,618,1521,642,456,2287
501,319,546,344,459,2287
1435,556,1475,584,462,2287
203,253,246,280,467,2287
1871,159,1910,182,393,2288
176,578,219,601,406,2288
580,549,610,569,423,2288
370,514,414,538,429,2288
1174,322,1211,346,430,2288
1111,561,1152,585,442,2288
1124,599,1166,621,445,2288
631,208,671,235,448,2288
632,295,667,317,451,2288
1472,618,1515,642,456,2288
509,321,553,345,459,2288
1429,556,1470,583,462,2288
210,252,252,279,467,2288
1876,157,1914,182,393,2289
170,578,214,602,406,2289
573,550,602,570,423,2289
362,514,407,538,429,2289
1180,321,1218,346,430,2289
1106,560,1147,584,442,2289
1119,599,1160,621,445,2289
637,208,677,235,448,2289
640,295,674,317,451,2289
1466,618,1509,642,456,2289
517,321,561,345,459,2289
1422,555,1463,583,462,2289
216,253,258,279,467,2289
1881,156,1918,181,393,2290
163,578,206,602,406,2290
567,549,597,570,423,2290
355,515,399,539,429,2290
1185,322,1224,346,430,2290
1102,560,1142,584,442,2290
1111,598,1153,620,445,2290
642,208,682,235,448,2290
645,293,680,317,451,2290
1461,617,1503,641,456,2290
526,320,572,345,459,2290
1416,554,1457,582,462,2290
222,253,263,279,467,2290
1888,156,1922,181,393,2291
159,580,200,602,406,2291
561,547,591,568,423,2291
347,513,393,538,429,2291
1192,322,1231,347,430,2291
1095,560,1135,583,442,2291
1104,598,1146,620,445,2291
649,209,687,235,448,2291
651,292,688,316,451,2291
1454,617,1496,640,456,2291
534,319,580,344,459,2291
1408,554,1448,581,462,2291
228,251,271,278,467,2291
1893,155,1928,181,393,2292
153,581,193,603,406,2292
555,547,585,568,423,2292
339,515,385,539,429,2292
1200,322,1238,348,430,2292
1090,559,1130,583,442,2292
1102,597,1143,619,445,2292
656,208,695,235,448,2292
659,294,694,317,451,2292
1448,616,1490,639,456,2292
543,321,587,345,459,2292
1400,553,1441,581,462,2292
236,251,277,277,467,2292
147,581,187,603,406,2293
548,546,579,567,423,2293
332,514,378,539,429,2293
1206,323,1244,348,430,2293
1085,559,1125,583,442,2293
1094,597,1136,619,445,2293
661,208,699,234,448,2293
666,294,701,317,451,2293
1443,615,1486,638,456,2293
550,319,595,344,459,2293
1395,553,1435,580,462,2293
242,251,284,277,467,2293
141,580,183,603,406,2294
541,548,571,569,423,2294
324,515,370,539,429,2294
1212,323,1250,348,430,2294
1080,559,1119,582,442,2294
1089,596,1130,618,445,2294
667,208,704,234,448,2294
672,293,707,316,451,2294
1437,614,1481,638,456,2294
557,319,603,344,459,2294
1388,552,1429,580,462,2294
248,249,290,276,467,2294
135,580,177,603,406,2295
535,549,565,569,423,2295
315,514,362,539,429,2295
1219,323,1257,348,430,2295
1074,558,1114,582,442,2295
1083,596,1124,618,445,2295
672,208,709,233,448,2295
679,295,713,317,451,2295
1432,614,1475,638,456,2295
566,319,611,344,459,2295
1382,551,1423,579,462,2295
255,248,297,275,467,2295
129,580,171,603,406,2296
528,547,559,568,423,2296
309,515,354,540,429,2296
1226,324,1264,349,430,2296
1068,558,1109,582,442,2296
1077,595,1118,617,445,2296
678,207,716,233,448,2296
687,295,720,317,451,2296
1428,613,1471,637,456,2296
575,319,619,344,459,2296
1375,550,1415,577,462,2296
261,248,303,275,467,2296
124,582,166,604,406,2297
523,546,554,568,423,2297
302,514,347,539,429,2297
1232,324,1270,349,430,2297
1062,558,1103,582,442,2297
1071,594,1113,617,445,2297
683,206,722,233,448,2297
693,295,726,317,451,2297
1420,613,1463,637,456,2297
582,319,626,344,459,2297
1368,551,1408,577,462,2297
267,249,308,275,467,2297
118,582,160,604,406,2298
518,546,549,567,423,2298
294,514,340,539,429,2298
1240,327,1277,351,430,2298
1057,558,1097,581,442,2298
1064,593,1106,616,445,2298
689,207,728,233,448,2298
699,294,734,317,451,2298
1416,613,1458,636,456,2298
590,319,634,344,459,2298
1362,550,1402,576,462,2298
274,248,315,274,467,2298
110,583,154,606,406,2299
511,545,541,567,423,2299
283,512,331,539,429,2299
1245,326,1283,351,430,2299
1053,557,1092,581,442,2299
1058,594,1099,616,445,2299
696,207,734,233,448,2299
705,294,740,317,451,2299
1411,612,1453,635,456,2299
599,318,643,343,459,2299
1355,549,1395,576,462,2299
279,247,321,274,467,2299
0,348,3,373,471,2299
103,581,149,606,406,2300
502,544,535,567,423,2300
277,513,323,539,429,2300
1253,326,1291,351,430,2300
1047,557,1087,580,442,2300
1053,594,1093,616,445,2300
701,206,739,232,448,2300
713,295,747,317,451,2300
1404,611,1447,635,456,2300
607,320,650,345,459,2300
1347,548,1388,575,462,2300
285,246,327,273,467,2300
0,347,3,372,471,2300
99,582,144,606,406,2301
497,545,530,567,423,2301
269,513,314,539,429,2301
1258,326,1296,351,430,2301
1042,557,1082,580,442,2301
1047,594,1087,616,445,2301
707,205,745,232,448,2301
720,297,753,319,451,2301
1399,609,1444,634,456,2301
615,319,658,344,459,2301
1339,547,1381,575,462,2301
291,245,333,272,467,2301
0,347,3,371,471,2301
95,582,138,606,406,2302
492,545,524,567,423,2302
262,513,307,539,429,2302
1266,327,1304,352,430,2302
1036,557,1076,580,442,2302
1042,593,1082,615,445,2302
712,205,751,231,448,2302
726,295,760,317,451,2302
1393,609,1437,633,456,2302
622,319,666,344,459,2302
1333,547,1374,574,462,2302
298,245,340,272,467,2302
88,583,131,606,406,2303
485,545,518,567,423,2303
253,514,299,540,429,2303
1273,328,1311,353,430,2303
1030,556,1070,579,442,2303
1036,593,1076,615,445,2303
718,205,756,231,448,2303
733,297,767,319,451,2303
1388,609,1431,633,456,2303
631,319,675,344,459,2303
1327,546,1367,573,462,2303
304,244,346,271,467,2303
0,348,21,372,472,2303
83,583,125,606,406,2304
480,545,512,567,423,2304
246,514,291,540,429,2304
1280,330,1317,354,430,2304
1025,556,1065,579,442,2304
1031,593,1069,615,445,2304
724,204,762,231,448,2304
741,297,774,319,451,2304
1384,609,1426,632,456,2304
639,321,681,345,459,2304
1320,546,1362,574,462,2304
311,245,352,271,467,2304
0,346,28,370,472,2304
76,583,120,607,406,2305
475,545,506,567,423,2305
238,514,284,540,429,2305
1285,330,1324,355,430,2305
1020,556,1061,579,442,2305
1023,593,1061,614,445,2305
730,205,768,231,448,2305
747,298,781,320,451,2305
1378,609,1420,632,456,2305
646,320,690,345,459,2305
1312,546,1353,573,462,2305
318,245,358,271,467,2305
1,345,34,369,472,2305
71,584,113,607,406,2306
469,545,499,567,423,2306
231,515,277,540,429,2306
1293,330,1331,356,430,2306
1014,555,1056,579,442,2306
1017,592,1056,613,445,2306
736,205,773,231,448,2306
753,298,786,320,451,2306
1372,608,1414,631,456,2306
654,320,697,345,459,2306
1306,545,1346,570,462,2306
324,243,365,270,467,2306
8,344,40,368,472,2306
65,584,108,607,406,2307
463,545,494,567,423,2307
222,515,267,540,429,2307
1300,331,1338,356,430,2307
1009,555,1051,579,442,2307
1010,591,1050,613,445,2307
742,204,781,231,448,2307
759,294,795,318,451,2307
1366,609,1407,631,456,2307
664,321,705,345,459,2307
1300,544,1340,570,462,2307
331,244,371,270,467,2307
13,344,46,367,472,2307
60,584,102,607,406,2308
457,545,488,567,423,2308
215,515,260,540,429,2308
1307,331,1345,356,430,2308
1003,555,1045,579,442,2308
1004,591,1044,613,445,2308
747,203,785,230,448,2308
765,296,800,319,451,2308
1360,608,1401,630,456,2308
671,321,713,345,459,2308
1293,544,1333,569,462,2308
0,273,6,300,465,2308
337,243,377,268,467,2308
20,343,54,366,472,2308
53,585,96,609,406,2309
450,545,482,567,423,2309
207,515,252,541,429,2309
1313,332,1352,357,430,2309
999,554,1040,578,442,2309
997,591,1037,613,445,2309
754,204,791,230,448,2309
772,294,808,319,451,2309
1354,608,1395,630,456,2309
679,320,721,345,459,2309
1284,543,1325,568,462,2309
0,275,6,301,465,2309
343,242,382,268,467,2309
27,343,60,365,472,2309
46,585,90,609,406,2310
445,545,477,567,423,2310
198,516,244,541,429,2310
1318,332,1357,358,430,2310
994,554,1036,578,442,2310
991,591,1031,613,445,2310
760,204,797,230,448,2310
778,296,813,319,451,2310
1350,608,1391,630,456,2310
687,321,728,345,459,2310
1277,542,1319,568,462,2310
0,274,7,299,465,2310
350,242,389,267,467,2310
33,342,68,365,472,2310
40,586,84,610,406,2311
439,545,470,567,423,2311
191,516,236,541,429,2311
1326,332,1364,358,430,2311
988,553,1028,577,442,2311
985,590,1025,612,445,2311
766,204,803,230,448,2311
785,294,821,319,451,2311
1344,606,1386,629,456,2311
696,321,737,345,459,2311
1269,540,1312,567,462,2311
0,275,7,299,465,2311
356,241,395,266,467,2311
41,343,75,365,472,2311
35,586,78,610,406,2312
433,544,465,567,423,2312
184,516,229,541,429,2312
1331,333,1369,358,430,2312
982,553,1023,577,442,2312
979,590,1020,612,445,2312
771,203,807,229,448,2312
791,294,828,319,451,2312
1337,604,1380,627,456,2312
704,322,745,345,459,2312
1262,539,1305,566,462,2312
0,275,10,298,465,2312
363,241,402,266,467,2312
48,342,83,365,472,2312
29,587,73,610,406,2313
427,545,458,567,423,2313
175,516,221,542,429,2313
1337,334,1375,359,430,2313
978,553,1019,577,442,2313
974,590,1014,611,445,2313
776,203,813,228,448,2313
798,295,834,320,451,2313
1332,603,1375,626,456,2313
712,321,754,345,459,2313
1249,539,1293,565,462,2313
0,274,11,298,465,2313
369,240,409,265,467,2313
54,341,90,364,472,2313
23,587,67,611,406,2314
420,545,451,566,423,2314
167,517,213,542,429,2314
1344,335,1383,361,430,2314
972,553,1013,576,442,2314
968,589,1009,611,445,2314
782,202,819,228,448,2314
805,295,842,320,451,2314
1328,602,1370,625,456,2314
721,322,761,345,459,2314
1243,537,1288,564,462,2314
0,274,17,297,465,2314
374,240,414,265,467,2314
60,340,97,364,472,2314
17,586,62,611,406,2315
415,545,445,566,423,2315
161,517,206,542,429,2315
1351,336,1390,362,430,2315
969,552,1009,576,442,2315
962,588,1001,610,445,2315
789,202,825,228,448,2315
812,297,847,321,451,2315
1322,602,1364,625,456,2315
730,324,768,346,459,2315
1239,538,1283,564,462,2315
0,273,24,297,465,2315
381,239,422,265,467,2315
68,340,105,363,472,2315
11,587,55,611,406,2316
409,545,439,566,423,2316
153,517,198,542,429,2316
1359,337,1398,362,430,2316
963,554,1001,576,442,2316
956,588,997,610,445,2316
794,202,830,227,448,2316
819,296,855,321,451,2316
1315,603,1356,625,456,2316
737,323,776,346,459,2316
1235,537,1279,563,462,2316
3,272,30,296,465,2316
388,239,429,264,467,2316
74,339,113,363,472,2316
5,587,49,612,406,2317
403,546,434,568,423,2317
145,517,190,542,429,2317
1364,337,1402,362,430,2317
956,553,995,576,442,2317
951,588,992,610,445,2317
798,202,835,227,448,2317
825,297,860,321,451,2317
1311,602,1352,625,456,2317
746,323,786,347,459,2317
1230,536,1274,563,462,2317
10,270,38,295,465,2317
394,238,436,264,467,2317
80,338,120,363,472,2317
0,588,44,612,406,2318
398,546,428,567,423,2318
136,517,181,543,429,2318
1371,336,1411,363,430,2318
951,553,991,575,442,2318
945,589,984,610,445,2318
803,201,841,227,448,2318
833,299,866,321,451,2318
1304,601,1346,624,456,2318
753,323,794,347,459,2318
1223,537,1267,563,462,2318
15,269,45,294,465,2318
400,238,441,264,467,2318
87,338,127,362,472,2318
0,589,39,612,406,2319
390,546,421,567,423,2319
129,517,174,543,429,2319
1377,338,1417,364,430,2319
