frame_id,class_name,x1,y1,x2,y2,confidence
30,car,477,235,572,323,0.9847275018692017
30,car,419,118,490,180,0.96885746717453
30,car,489,430,634,593,0.9956199526786804
30,car,891,489,1030,685,0.9981537461280823
30,car,601,41,643,81,0.9906946420669556
30,car,538,87,597,140,0.9950683116912842
31,car,858,346,958,469,0.9886725544929504
31,car,473,242,570,331,0.9856179356575012
31,car,420,120,491,182,0.9931261539459229
31,car,479,439,626,606,0.9912413358688354
31,car,602,42,644,83,0.990831196308136
31,car,891,490,1031,687,0.9978468418121338
31,car,537,90,596,148,0.9945681095123291
32,car,859,348,958,469,0.9908095598220825
32,car,420,119,492,180,0.9940119385719299
32,car,472,448,625,626,0.9961203336715698
32,car,467,249,566,338,0.9935729503631592
32,car,892,492,1033,691,0.9980415105819702
32,car,604,44,646,83,0.9887325763702393
32,car,535,93,597,152,0.9947057366371155
33,car,860,350,960,471,0.9899773597717285
33,car,421,119,492,180,0.9940710663795471
33,car,462,460,623,643,0.9927383065223694
33,car,463,257,565,353,0.9956957101821899
33,car,892,494,1034,694,0.9982220530509949
33,car,605,44,646,83,0.9864339828491211
33,car,589,0,619,23,0.905615508556366
33,car,536,95,598,153,0.9941855072975159
34,car,860,350,959,473,0.9885451197624207
34,car,422,120,492,182,0.993755578994751
34,car,453,469,621,659,0.996234118938446
34,car,460,259,557,354,0.994761049747467
34,car,892,497,1034,698,0.9971203804016113
34,car,604,45,647,86,0.9867258071899414
34,car,536,101,595,158,0.9946107864379883
35,car,859,347,961,474,0.9930400848388672
35,car,422,120,492,181,0.9939743876457214
35,car,444,485,616,679,0.9963093400001526
35,car,458,268,562,367,0.9961246848106384
35,car,604,45,648,87,0.9862481951713562
35,car,891,498,1034,701,0.9982157945632935
35,car,535,103,595,160,0.9945763349533081
35,car,587,0,618,25,0.9010503888130188
36,car,859,348,960,475,0.9776471853256226
36,car,422,120,492,181,0.9950205087661743
36,car,434,497,610,698,0.9960202574729919
36,car,448,267,557,374,0.9955732822418213
36,car,892,502,1036,706,0.9975773692131042
36,car,604,45,649,89,0.9888709187507629
36,car,533,107,597,164,0.9959988594055176
37,car,858,348,961,478,0.986027717590332
37,car,586,0,619,26,0.9001434445381165
37,car,422,121,492,182,0.9943771958351135
37,car,421,510,605,721,0.9981474876403809
37,car,447,274,557,385,0.9942223429679871
37,car,894,506,1037,707,0.998245120048523
37,car,604,46,649,90,0.9905312657356262
37,car,1676,476,1816,574,0.9629440307617188
37,car,533,108,597,168,0.9959403276443481
38,car,859,352,961,478,0.9893537759780884
38,car,439,282,551,397,0.993678629398346
38,car,587,0,619,26,0.9347659945487976
38,car,423,120,492,181,0.9938061237335205
38,car,409,511,593,742,0.994684636592865
38,car,894,508,1037,709,0.9976263642311096
38,car,604,48,650,91,0.9901575446128845
38,car,1659,450,1815,580,0.9032475352287292
38,car,533,112,597,170,0.9958440661430359
39,car,857,353,963,481,0.9885991811752319
39,car,1650,482,1809,590,0.9506836533546448
39,car,586,0,618,27,0.9441167712211609
39,car,423,120,491,181,0.9942341446876526
39,car,401,541,588,764,0.9943563342094421
39,car,437,292,548,401,0.997685432434082
39,car,893,509,1037,711,0.9976779818534851
39,car,605,49,650,93,0.9904480576515198
39,car,532,115,597,172,0.9958943128585815
40,car,857,353,965,482,0.9932507872581482
40,car,426,298,545,414,0.9980034232139587
40,car,586,0,618,28,0.9500673413276672
40,car,422,120,491,181,0.9934646487236023
40,car,386,553,585,787,0.994044840335846
40,car,892,512,1037,717,0.9979074001312256
40,car,605,51,650,94,0.9896223545074463
40,car,1636,468,1800,598,0.989632248878479
40,car,533,118,598,177,0.9956098198890686
41,car,859,353,964,486,0.9868130087852478
41,car,420,305,539,426,0.9974309802055359
41,car,587,0,619,29,0.9614514112472534
41,car,423,120,493,181,0.9926891922950745
41,car,370,570,580,813,0.9972053170204163
41,car,894,514,1039,720,0.9979618787765503
41,car,1627,465,1801,611,0.9959744811058044
41,car,533,120,597,180,0.9939026832580566
41,car,604,52,649,96,0.9887603521347046
42,car,860,357,965,490,0.99017733335495
42,car,413,313,535,438,0.9976377487182617
42,car,588,0,620,29,0.9432902932167053
42,car,423,121,494,183,0.9937404990196228
42,car,359,587,569,837,0.9977251887321472
42,car,895,515,1039,724,0.9982362985610962
42,car,607,54,652,100,0.9888229370117188
42,car,1618,476,1819,620,0.9975798726081848
42,car,532,122,597,185,0.9954307079315186
43,car,860,357,967,492,0.993285059928894
43,car,588,0,620,29,0.921774685382843
43,car,423,121,493,183,0.9940776824951172
43,car,339,604,561,868,0.9967569708824158
43,car,406,321,531,450,0.9948408007621765
43,car,893,517,1042,731,0.9980660080909729
43,car,607,57,652,102,0.9885852932929993
43,car,1606,477,1810,629,0.9963570237159729
43,car,532,126,597,188,0.9959497451782227
44,car,861,359,967,493,0.9877239465713501
44,car,590,0,621,29,0.9464016556739807
44,car,423,121,493,183,0.9941385984420776
44,car,324,622,554,902,0.9970820546150208
44,car,396,331,526,463,0.9950782060623169
44,car,894,519,1042,731,0.9982628226280212
44,car,608,59,653,104,0.9898238778114319
44,car,1599,472,1808,638,0.9971722960472107
44,car,531,130,597,192,0.9949499368667603
45,car,861,361,967,494,0.985230028629303
45,car,588,1,621,30,0.9158548712730408
45,car,422,122,494,184,0.993097722530365
45,car,306,640,549,930,0.997376561164856
45,car,389,341,522,472,0.9962789416313171
45,car,895,521,1044,734,0.9982896447181702
45,car,610,63,655,107,0.9904688000679016
45,car,1592,477,1808,643,0.9967926144599915
45,car,530,133,598,197,0.9947250485420227
45,car,588,1,622,30,0.9147752523422241
46,car,863,361,967,495,0.986711323261261
46,car,422,122,492,184,0.9769471883773804
46,car,286,659,543,963,0.9976800084114075
46,car,379,352,516,487,0.9971254467964172
46,car,895,522,1045,736,0.9983320832252502
46,car,610,64,655,108,0.9898523688316345
46,car,1579,479,1799,656,0.9972257018089294
46,car,531,140,599,201,0.9923151731491089
46,car,588,1,623,32,0.9717554450035095
47,car,860,363,969,497,0.9858168959617615
47,car,422,122,494,184,0.9925909042358398
47,car,266,679,530,1000,0.9976382255554199
47,car,896,527,1045,741,0.997689962387085
47,car,610,66,656,111,0.990048885345459
47,car,1570,488,1789,665,0.9964426159858704
47,car,530,143,598,205,0.9921590089797974
47,car,589,1,623,31,0.9352796077728271
47,car,370,358,513,502,0.9969808459281921
48,car,860,364,969,499,0.9828421473503113
48,car,590,2,624,33,0.9623674750328064
48,car,422,123,493,185,0.9934413433074951
48,car,244,704,521,1037,0.9972538352012634
48,car,896,530,1045,743,0.9977826476097107
48,car,611,69,657,114,0.9901926517486572
48,car,1557,495,1781,679,0.9972270131111145
48,car,530,147,596,207,0.994464099407196
48,car,360,371,506,516,0.996446430683136
49,car,862,365,968,499,0.9854975342750549
49,car,591,2,624,33,0.9264968633651733
49,car,422,123,494,184,0.9939450621604919
49,car,221,725,512,1070,0.9982962012290955
49,car,898,532,1045,746,0.9980183839797974
49,car,612,70,658,116,0.9901435375213623
49,car,1548,502,1772,687,0.9977126121520996
49,car,528,149,596,211,0.9958909749984741
49,car,591,3,625,33,0.9358205199241638
49,car,352,383,500,532,0.9970327615737915
50,car,862,368,966,501,0.9935050010681152
50,car,421,124,494,185,0.994090735912323
50,car,204,750,500,1074,0.9977929592132568
50,car,896,536,1046,751,0.9983482360839844
50,car,612,72,658,118,0.9894830584526062
50,car,1535,511,1763,699,0.9979479908943176
50,car,528,154,595,215,0.9955891370773315
50,car,592,5,626,36,0.9796029925346375
50,car,339,395,497,547,0.9972123503684998
51,car,863,369,966,502,0.9962120056152344
51,car,421,124,494,185,0.9951565861701965
51,car,206,772,489,1075,0.9954689741134644
51,car,896,536,1048,752,0.9985032081604004
51,car,614,75,658,120,0.9906876683235168
51,car,596,7,630,36,0.9817326664924622
51,car,1524,516,1755,708,0.997928261756897
51,car,527,157,594,220,0.9964255690574646
51,car,325,401,492,564,0.9973503351211548
52,car,864,370,966,504,0.9954097867012024
52,car,421,124,494,186,0.9950575828552246
52,car,189,806,478,1074,0.9958933591842651
52,car,895,538,1049,756,0.9984134435653687
52,car,613,76,659,123,0.9921767115592957
52,car,597,9,630,36,0.9428720474243164
52,car,1511,524,1745,723,0.9979789853096008
52,car,526,161,595,227,0.9954180717468262
52,car,594,9,628,37,0.9684127569198608
52,car,310,414,481,582,0.9970364570617676
53,car,864,371,967,506,0.9953023195266724
53,car,420,124,493,187,0.9942206144332886
53,car,173,835,467,1076,0.9977508187294006
53,car,893,540,1050,760,0.9985626339912415
53,car,613,77,661,127,0.9911900758743286
53,car,597,10,631,38,0.9674527645111084
53,car,1499,531,1737,734,0.9977545142173767
53,car,526,166,596,233,0.9954740405082703
53,car,593,9,629,39,0.9833092093467712
53,car,295,428,474,599,0.9975046515464783
54,car,864,372,967,507,0.9937945604324341
54,car,421,125,494,187,0.9943439960479736
54,car,190,868,447,1077,0.9967113733291626
54,car,894,543,1051,763,0.9984878301620483
54,car,612,77,661,129,0.989167332649231
54,car,1488,539,1726,748,0.9963975548744202
54,car,525,170,596,238,0.995501697063446
54,car,595,8,631,39,0.9868309497833252
54,car,286,441,466,619,0.9961104989051819
55,car,863,372,966,509,0.9933419823646545
55,car,421,125,494,187,0.994113028049469
55,car,164,901,431,1078,0.9980097413063049
55,car,894,547,1051,768,0.9984874725341797
55,car,612,78,662,131,0.9889041781425476
55,car,1477,551,1715,758,0.9982106685638428
55,car,524,173,594,242,0.9958106279373169
55,car,595,8,631,40,0.9853653311729431
55,car,269,453,459,636,0.9965038299560547
56,car,862,372,967,513,0.9818409085273743
56,car,422,126,494,187,0.993148148059845
56,car,895,551,1050,771,0.9979591369628906
56,car,614,83,663,132,0.9899529814720154
56,car,1468,558,1705,774,0.9973145127296448
56,car,523,180,594,246,0.9963411688804626
56,car,161,937,409,1079,0.9965079426765442
56,car,594,8,627,39,0.96235591173172
56,car,253,467,452,659,0.9947904348373413
57,car,863,373,968,512,0.9746637344360352
57,car,421,126,494,187,0.992774486541748
57,car,894,554,1051,773,0.9982855916023254
57,car,614,83,664,133,0.9903298616409302
57,car,1459,569,1695,786,0.9978564381599426
57,car,521,184,593,250,0.9942336678504944
57,car,165,981,382,1079,0.9940512776374817
57,car,594,7,628,41,0.9747183918952942
57,car,238,485,444,680,0.996179461479187
58,car,864,375,968,515,0.9891399145126343
58,car,421,126,494,187,0.9915474057197571
58,car,158,1016,366,1079,0.9940647482872009
58,car,894,557,1051,779,0.9981755018234253
58,car,600,13,632,43,0.9210274815559387
58,car,614,85,663,134,0.9903945326805115
58,car,1448,577,1687,800,0.9963274598121643
58,car,518,190,592,258,0.9948221445083618
58,car,221,503,431,705,0.9744836688041687
59,car,863,375,968,519,0.9877731204032898
59,car,597,17,633,49,0.9388050436973572
59,car,420,126,494,187,0.9924712181091309
59,car,517,192,594,263,0.9942517280578613
59,car,893,559,1051,784,0.9979439377784729
59,car,614,88,664,137,0.9900632500648499
59,car,1438,586,1678,816,0.9973292350769043
59,car,200,518,420,734,0.9969423413276672
60,car,862,376,968,520,0.9858747124671936
60,car,420,127,493,187,0.9927577972412109
60,car,517,199,591,268,0.9928023219108582
60,car,893,562,1051,787,0.9985083937644958
60,car,613,89,663,137,0.9916253685951233
60,car,1425,597,1669,831,0.99787437915802
60,car,179,534,411,758,0.9980455636978149
60,car,595,20,630,51,0.9517267346382141
61,car,862,377,968,521,0.9933221936225891
61,car,595,17,634,51,0.9526675343513489
61,car,419,127,494,187,0.9933704137802124
61,car,516,207,590,274,0.9926626682281494
61,car,894,565,1051,790,0.9986549615859985
61,car,613,90,663,138,0.9933469295501709
61,car,1414,609,1657,846,0.9976403713226318
61,car,154,552,397,788,0.9977596998214722
62,car,863,380,968,525,0.9955443739891052
62,car,597,20,635,52,0.9304991364479065
62,car,422,128,493,188,0.993906557559967
62,car,513,211,593,283,0.995631217956543
62,car,893,567,1052,797,0.9986912608146667
62,car,613,92,663,143,0.9923108816146851
62,car,1404,619,1648,863,0.9960644841194153
62,car,128,572,383,818,0.9983660578727722
62,car,594,21,631,53,0.9248343110084534
63,car,862,381,968,526,0.9914462566375732
63,car,596,18,634,53,0.9112130999565125
63,car,422,128,493,188,0.9944345355033875
63,car,513,216,592,286,0.9961375594139099
63,car,895,570,1052,798,0.9984356760978699
63,car,613,94,665,147,0.9928652048110962
63,car,1394,631,1642,880,0.997427761554718
63,car,103,591,366,853,0.9986119270324707
63,car,593,20,632,54,0.951263427734375
64,car,861,381,970,528,0.9846046566963196
64,car,596,19,633,53,0.9303691983222961
64,car,422,128,493,188,0.9945780038833618
64,car,510,222,594,293,0.9961960315704346
64,car,895,574,1053,804,0.9987266659736633
64,car,613,96,665,150,0.993305504322052
64,car,1382,641,1631,899,0.9967396855354309
64,car,78,614,354,886,0.9983256459236145
64,car,595,21,632,54,0.9626200199127197
65,car,862,385,971,531,0.9871712327003479
65,car,596,19,634,55,0.9370803236961365
65,car,422,128,493,188,0.9952446818351746
65,car,508,228,591,300,0.9952908754348755
65,car,894,577,1056,808,0.9987945556640625
65,car,614,98,665,152,0.9917599558830261
65,car,1372,655,1623,919,0.9979826211929321
65,car,50,637,335,923,0.9988389611244202
65,car,594,21,632,57,0.9601747393608093
66,car,864,390,972,531,0.9952729344367981
66,car,598,21,634,57,0.9360555410385132
66,car,422,128,493,188,0.9955417513847351
66,car,504,235,588,308,0.9963285326957703
66,car,898,578,1055,813,0.9989604949951172
66,car,615,100,666,155,0.9928233623504639
66,car,1359,668,1612,937,0.993839681148529
66,car,24,659,320,957,0.9987450838088989
66,car,595,22,632,57,0.9589905738830566
67,car,864,390,972,531,0.9968569278717041
67,car,599,23,634,57,0.9392670392990112
67,car,423,127,492,187,0.9955507516860962
67,car,597,25,632,59,0.9635483026504517
67,car,503,237,589,315,0.9964390397071838
67,car,899,581,1056,819,0.9989792108535767
67,car,614,101,667,157,0.9904614090919495
67,car,1348,679,1602,954,0.9973338842391968
67,car,1,686,303,1006,0.999040424823761
68,car,865,394,972,532,0.9952772855758667
68,car,423,129,493,189,0.9954458475112915
68,car,596,27,633,63,0.9794689416885376
68,car,501,246,588,321,0.9929612278938293
68,car,896,583,1057,820,0.9988588094711304
68,car,614,105,668,159,0.9930419921875
68,car,1334,698,1595,978,0.9980308413505554
68,car,0,718,284,1044,0.9983653426170349
69,car,865,392,973,534,0.9959331154823303
69,car,422,129,493,190,0.9947463274002075
69,car,597,26,634,63,0.9845755100250244
69,car,495,251,588,328,0.9964954257011414
69,car,899,586,1058,827,0.9986903071403503
69,car,613,106,669,163,0.9934903383255005
69,car,1323,709,1582,998,0.996723473072052
69,car,0,743,268,1065,0.9971417784690857
70,car,866,393,974,535,0.9942480325698853
70,car,424,129,493,190,0.9944596290588379
70,car,598,26,636,65,0.985844612121582
70,car,493,255,584,336,0.9961014986038208
70,car,899,590,1057,832,0.9981123208999634
70,car,615,109,670,165,0.99378901720047
70,car,1312,720,1574,1023,0.9946363568305969
70,car,0,775,244,999,0.988187849521637
71,car,867,394,974,536,0.9902330636978149
71,car,423,130,495,191,0.9947766065597534
71,car,595,24,637,69,0.9854641556739807
71,car,489,261,584,347,0.9968031644821167
71,car,898,595,1061,839,0.9983281493186951
71,car,615,111,671,170,0.9945935606956482
71,car,639,0,672,18,0.9034011363983154
71,car,1302,735,1566,1042,0.9922379851341248
71,car,0,811,215,1044,0.9980087876319885
72,car,866,396,974,539,0.960813581943512
72,car,424,130,494,192,0.994111955165863
72,car,597,28,639,71,0.9830694198608398
72,car,484,267,582,356,0.9966866374015808
72,car,899,601,1061,845,0.9979422688484192
72,car,615,113,672,173,0.9907192587852478
72,car,638,0,672,19,0.9078407287597656
72,car,1291,748,1560,1064,0.9927330017089844
72,car,0,844,190,1072,0.9981732368469238
73,car,866,396,973,541,0.9811279773712158
73,car,424,130,495,191,0.9942290782928467
73,car,597,30,638,72,0.9808485507965088
73,car,481,277,580,365,0.9953403472900391
73,car,900,605,1062,852,0.9980098605155945
73,car,641,0,675,20,0.9317842125892639
73,car,616,116,672,175,0.9873805046081543
73,car,1278,764,1551,1072,0.9879774451255798
73,car,0,886,166,1077,0.9983091354370117
74,car,863,396,974,543,0.9769865870475769
74,car,602,31,640,70,0.902860701084137
74,car,424,130,494,192,0.9915960431098938
74,car,598,33,638,74,0.9767813682556152
74,car,475,283,577,372,0.9966692328453064
74,car,899,609,1064,857,0.998581051826477
74,car,642,0,676,22,0.9503157138824463
74,car,616,117,673,177,0.985678493976593
74,car,1266,780,1541,1074,0.9930272698402405
74,car,0,923,139,1078,0.9981379508972168
75,car,863,398,974,543,0.9852162599563599
75,car,615,120,674,179,0.9854700565338135
75,car,423,130,494,192,0.9939383268356323
75,car,599,35,639,76,0.9818724989891052
75,car,470,290,575,381,0.9961877465248108
75,car,900,613,1064,864,0.9984902143478394
75,car,641,0,678,23,0.9580195546150208
75,car,1253,800,1532,1074,0.9869710206985474
75,car,0,971,107,1079,0.9976061582565308
76,car,866,397,974,546,0.9784098267555237
76,truck,1253,818,1524,1074,0.9516331553459167
