0.000000000000000000e+00,5.620000000000000000e+02,1.000000000000000000e+01,5.850000000000000000e+02,9.400000000000000000e+01
1.490000000000000000e+02,5.810000000000000000e+02,1.840000000000000000e+02,6.030000000000000000e+02,9.600000000000000000e+01
3.240000000000000000e+02,5.140000000000000000e+02,3.650000000000000000e+02,5.370000000000000000e+02,9.700000000000000000e+01
9.640000000000000000e+02,5.810000000000000000e+02,1.007000000000000000e+03,6.030000000000000000e+02,9.800000000000000000e+01
4.900000000000000000e+02,3.020000000000000000e+02,5.320000000000000000e+02,3.270000000000000000e+02,1.040000000000000000e+02
