frame_id,class_name,x1,y1,x2,y2,confidence
7,car,592,6,630,37,0.9828590750694275
7,car,849,302,941,420,0.9978972673416138
7,car,888,443,1015,620,0.9988117218017578
7,car,473,55,508,92,0.48084279894828796
8,car,590,12,629,42,0.978407084941864
8,car,520,134,583,191,0.9870203733444214
8,car,578,259,671,355,0.996875524520874
8,car,595,12,633,41,0.912122368812561
8,car,584,10,620,38,0.5088862776756287
8,car,541,41,592,79,0.9964783787727356
8,car,478,51,517,94,0.675074577331543
8,car,248,506,427,671,0.9983514547348022
8,car,414,119,486,181,0.9953191876411438
8,car,596,8,630,35,0.4317443072795868
8,car,848,304,941,420,0.9975420236587524
8,car,890,445,1015,621,0.998212456703186
8,car,472,55,509,96,0.33324700593948364
9,car,591,14,628,42,0.9562107920646667
9,car,576,265,669,362,0.997533917427063
9,car,595,12,632,41,0.9779319167137146
9,car,519,139,585,198,0.9892374277114868
9,car,588,11,625,39,0.8631585240364075
9,car,538,43,590,82,0.9962170720100403
9,car,478,53,518,95,0.7450265288352966
9,car,234,518,422,691,0.9981807470321655
9,car,415,119,487,182,0.9946361184120178
9,car,847,306,942,423,0.9979124665260315
9,car,891,449,1016,624,0.998754620552063
9,car,473,57,510,97,0.301730215549469
10,car,591,16,629,45,0.9697162508964539
10,car,414,119,486,181,0.9488781690597534
10,car,575,273,668,372,0.995163083076477
10,car,595,15,633,44,0.9758058786392212
10,car,519,144,587,203,0.9914996027946472
10,truck,576,272,665,371,0.3131893575191498
10,car,586,12,622,41,0.6820238828659058
10,car,539,46,590,84,0.9963937401771545
10,car,479,50,518,95,0.614922285079956
10,car,215,531,414,711,0.9984813332557678
10,car,416,119,487,182,0.6860083937644958
10,car,599,11,632,37,0.29009541869163513
10,truck,850,303,939,426,0.3195265829563141
10,car,728,280,826,425,0.3979009687900543
10,car,849,305,941,428,0.9940747618675232
10,car,890,453,1017,628,0.9988070726394653
10,car,473,53,512,97,0.43984419107437134
11,car,593,18,631,46,0.9873104095458984
11,car,474,51,513,95,0.3093205690383911
11,car,573,280,667,378,0.9957402944564819
11,car,597,17,633,44,0.9013660550117493
11,car,516,149,586,210,0.9902614951133728
11,car,586,12,623,41,0.7870534062385559
11,car,732,283,821,415,0.5842074751853943
11,car,540,47,588,86,0.9950887560844421
11,car,479,50,520,96,0.7062405943870544
11,car,202,547,405,731,0.9986804127693176
11,car,416,119,487,181,0.9943832159042358
11,car,585,25,619,50,0.2620130777359009
11,car,600,11,632,35,0.3463837802410126
11,car,732,282,822,423,0.8126204609870911
11,car,849,306,943,428,0.9963983297348022
11,car,890,454,1017,632,0.9982945322990417
12,car,594,19,630,47,0.9842756986618042
12,car,572,285,666,384,0.9940654039382935
12,car,597,18,632,45,0.9448904395103455
12,car,517,153,586,214,0.9912365674972534
12,truck,574,284,662,383,0.45506152510643005
12,car,523,149,581,189,0.4694410562515259
12,car,587,13,622,42,0.7907309532165527
12,car,540,49,587,87,0.9941558837890625
12,car,479,52,518,96,0.6832699179649353
12,car,184,563,393,750,0.9983975291252136
12,car,416,119,487,182,0.9936034083366394
12,car,589,25,621,50,0.3281342089176178
12,car,601,11,632,35,0.30514422059059143
12,car,731,283,823,422,0.8415569067001343
12,car,848,307,945,429,0.9951266050338745
12,car,889,455,1019,638,0.9975538849830627
13,car,594,20,632,48,0.9926347136497498
13,car,471,52,507,92,0.2935400903224945
13,car,566,291,666,394,0.9963724613189697
13,car,515,155,586,217,0.9907673001289368
13,car,588,14,623,43,0.6100833415985107
13,car,541,50,590,90,0.9954966306686401
13,car,479,53,519,95,0.845649003982544
13,car,164,580,385,774,0.9988337159156799
13,car,415,119,486,182,0.9945541620254517
13,car,598,12,631,38,0.5134786367416382
13,truck,849,308,945,429,0.5729063153266907
13,car,733,284,823,425,0.8282495737075806
13,car,848,309,947,431,0.9929377436637878
13,car,890,457,1019,646,0.9981024861335754
14,car,594,22,631,50,0.9856179356575012
14,car,492,54,530,95,0.4135352373123169
14,car,563,297,666,405,0.9948780536651611
14,car,598,20,633,47,0.9337857365608215
14,car,515,158,584,222,0.9920124411582947
14,truck,565,297,663,403,0.3695610463619232
14,car,587,14,623,44,0.6838451027870178
14,car,541,52,591,92,0.9964303374290466
14,car,479,54,521,98,0.8642998933792114
14,car,151,596,369,795,0.9984188079833984
14,car,417,119,487,181,0.9949980974197388
14,car,601,13,633,39,0.4048899710178375
14,truck,851,308,947,430,0.4502694606781006
14,car,729,277,825,433,0.7450062036514282
14,car,849,310,949,432,0.9938494563102722
14,car,892,460,1021,649,0.9980021119117737
15,car,592,21,631,51,0.9888629913330078
15,car,489,52,529,96,0.3171839118003845
15,car,559,301,666,413,0.9944790601730347
15,car,597,20,633,48,0.6816456913948059
15,car,515,162,584,229,0.9909893870353699
15,truck,560,300,664,413,0.6444340348243713
15,car,522,157,582,195,0.47263452410697937
15,car,586,15,624,47,0.38773390650749207
15,car,542,53,592,95,0.9963311553001404
15,car,477,54,519,100,0.5742759704589844
15,car,131,613,357,817,0.9985824823379517
15,car,415,119,486,180,0.9949849843978882
15,car,599,12,633,42,0.3081261217594147
15,truck,850,310,948,433,0.5951213240623474
15,car,731,279,827,434,0.7379821538925171
15,car,849,311,949,434,0.9905067086219788
15,car,890,460,1023,653,0.99757319688797
16,car,593,22,632,52,0.9928537011146545
16,car,512,166,581,232,0.9807888865470886
16,car,486,53,526,97,0.5852706432342529
16,car,543,3,577,29,0.27725839614868164
16,car,558,306,665,423,0.9971283078193665
16,truck,559,305,662,420,0.3651235103607178
16,car,576,9,616,41,0.6305565237998962
16,car,542,55,591,97,0.9967118501663208
16,car,475,54,516,100,0.7270643711090088
16,car,112,633,345,846,0.9987373948097229
16,car,416,118,487,181,0.9959945678710938
16,car,590,11,628,42,0.6657266616821289
16,truck,853,314,947,436,0.6225687265396118
16,car,729,277,829,439,0.5047167539596558
16,car,852,316,949,438,0.9887568354606628
16,car,890,463,1023,655,0.9976757168769836
17,car,594,22,633,52,0.9911819696426392
17,car,511,170,579,237,0.9300473928451538
17,car,484,55,524,97,0.6515458822250366
17,car,511,170,585,241,0.6208935976028442
17,car,554,314,663,430,0.9964767098426819
17,car,580,8,621,39,0.6759122610092163
17,car,543,58,593,100,0.9311733245849609
17,car,542,58,591,99,0.9924489259719849
17,car,475,57,515,99,0.7162364721298218
17,truck,553,315,662,433,0.7048064470291138
17,car,86,649,334,873,0.99871826171875
17,car,416,120,487,182,0.9959542751312256
17,car,588,9,626,37,0.7070547342300415
17,truck,854,318,949,439,0.3409019708633423
17,car,852,319,950,439,0.9952788352966309
17,car,890,465,1024,654,0.998420000076294
18,car,607,7,636,29,0.25699302554130554
18,car,596,24,634,54,0.9924120306968689
18,car,510,175,580,241,0.9916423559188843
18,car,491,55,527,94,0.4564823508262634
18,car,537,2,569,24,0.4524768888950348
18,car,600,15,631,40,0.3995068371295929
18,car,552,321,661,438,0.9977644681930542
18,car,572,6,611,33,0.7610021829605103
18,car,541,60,594,103,0.9964672327041626
18,car,475,56,515,99,0.8622904419898987
18,car,66,665,317,900,0.9986969828605652
18,car,416,120,486,181,0.9959503412246704
18,car,589,7,625,32,0.7654069066047668
18,car,851,320,950,441,0.9960228204727173
18,car,890,466,1024,656,0.9988491535186768
19,car,597,25,635,55,0.9918831586837769
19,car,507,178,579,247,0.9866856336593628
19,car,486,56,525,99,0.5739946365356445
19,car,536,0,571,23,0.4005385637283325
19,car,602,15,632,40,0.26885995268821716
19,car,549,329,659,450,0.9972724318504333
19,car,573,2,613,30,0.7659077644348145
19,car,538,62,592,106,0.9964575171470642
19,car,474,58,515,102,0.7425101399421692
19,car,41,688,305,932,0.9987199306488037
19,car,414,120,486,182,0.996408998966217
19,car,585,3,623,29,0.7592785358428955
19,truck,854,322,949,445,0.6809603571891785
19,car,852,322,951,446,0.9907445311546326
19,car,892,468,1024,657,0.9988625049591064
19,car,457,71,498,109,0.2560751736164093
20,car,600,3,630,24,0.29816579818725586
20,car,600,24,638,56,0.9930780529975891
20,car,502,43,537,78,0.29833847284317017
20,car,537,1,570,23,0.5057396292686462
20,car,506,185,583,258,0.995725154876709
20,car,595,8,626,31,0.46336349844932556
20,car,543,338,657,463,0.9955936074256897
20,car,514,178,577,229,0.35480284690856934
20,car,576,0,612,25,0.8560774326324463
20,car,537,63,592,108,0.9949295520782471
20,truck,541,338,654,463,0.3283059895038605
20,car,476,58,517,102,0.7100520730018616
20,car,17,705,290,963,0.99885094165802
20,car,415,120,486,182,0.9957731366157532
20,car,587,1,621,24,0.8537516593933105
20,truck,854,321,950,447,0.6772913336753845
20,car,852,321,952,446,0.9925731420516968
20,car,891,470,1024,660,0.9982792139053345
20,car,464,67,503,108,0.3005947172641754
20,car,619,1,648,24,0.2661595344543457
21,car,599,2,627,22,0.397718608379364
21,car,601,25,639,57,0.9911907911300659
21,car,495,51,533,91,0.2761571407318115
21,car,537,0,569,22,0.4591656029224396
21,car,459,57,494,103,0.332695871591568
21,car,500,193,583,265,0.9918622970581055
21,car,592,2,623,26,0.7334960103034973
21,car,540,340,652,472,0.9895484447479248
21,car,519,182,581,229,0.8909431099891663
21,car,579,0,612,23,0.8883355855941772
21,car,539,65,591,109,0.99442058801651
21,truck,501,191,581,265,0.27376314997673035
21,truck,537,339,652,473,0.8755621910095215
21,car,475,57,518,104,0.6093506813049316
21,car,0,727,275,996,0.9989894032478333
21,car,415,120,486,182,0.9942907094955444
21,car,589,0,620,22,0.8635510206222534
21,truck,857,324,951,450,0.9041309952735901
21,car,855,325,953,450,0.9788957238197327
21,truck,1287,182,1441,288,0.36078891158103943
21,car,894,471,1025,662,0.9972507357597351
21,car,459,66,498,111,0.41023895144462585
22,car,601,2,628,22,0.2994823157787323
22,car,601,26,639,58,0.9929466843605042
22,car,540,1,571,25,0.6320767402648926
22,car,538,0,567,20,0.5854679942131042
22,car,502,194,582,267,0.9955131411552429
22,car,593,2,623,25,0.7089567184448242
22,car,533,348,650,483,0.9753243923187256
22,car,528,127,582,168,0.33867505192756653
22,car,581,0,613,21,0.901166558265686
22,car,539,68,592,111,0.9939826130867004
22,car,547,27,579,53,0.38395777344703674
22,truck,531,348,649,484,0.9325866103172302
22,car,480,60,517,98,0.5067749619483948
22,car,1,749,256,1033,0.9987784028053284
22,car,414,120,485,182,0.9955359697341919
22,car,590,0,621,20,0.8741954565048218
22,truck,858,329,952,454,0.852200984954834
22,car,856,329,954,453,0.9903866052627563
22,car,890,474,1026,666,0.9979333877563477
22,car,465,71,500,109,0.28599676489830017
23,car,600,2,625,21,0.3926229476928711
23,car,601,28,638,60,0.9939670562744141
23,car,539,2,570,27,0.7355290651321411
23,car,534,2,562,23,0.6003546714782715
23,car,414,120,483,180,0.40146830677986145
23,car,498,201,579,276,0.9952968955039978
23,car,592,2,621,24,0.7947220802307129
23,car,528,358,645,497,0.9952349066734314
23,car,0,777,240,1063,0.9986566305160522
23,car,518,189,580,238,0.36922013759613037
23,car,583,0,613,22,0.9109069108963013
23,car,538,72,593,113,0.9915660619735718
23,car,549,9,579,35,0.6032130122184753
23,truck,527,358,644,497,0.4729249179363251
23,car,415,121,485,182,0.9934757351875305
23,car,591,0,620,21,0.8569185733795166
23,truck,858,331,953,456,0.7090773582458496
23,car,855,331,954,456,0.9943353533744812
23,car,891,476,1027,669,0.9977865219116211
23,car,618,0,644,22,0.26052191853523254
24,car,599,2,625,22,0.3554019033908844
24,car,601,29,638,61,0.9937174320220947
24,car,538,2,569,27,0.7516621351242065
24,car,529,1,558,23,0.6059098243713379
24,car,0,799,219,1075,0.9984412789344788
24,car,554,5,579,27,0.25885406136512756
24,car,591,2,620,25,0.7641523480415344
24,car,584,370,645,465,0.41557419300079346
24,car,524,370,642,509,0.9912478923797607
24,car,517,197,578,245,0.38935229182243347
24,car,581,0,611,22,0.9089071154594421
24,car,537,72,593,116,0.9922481775283813
24,car,495,206,577,282,0.9957250356674194
24,car,545,27,577,54,0.48301661014556885
24,truck,523,370,641,510,0.7957872748374939
24,car,414,121,485,182,0.9955441355705261
24,car,590,0,619,21,0.8620378971099854
24,truck,858,331,953,456,0.9015886783599854
24,car,856,332,954,456,0.9905036091804504
24,car,893,478,1027,669,0.9968132376670837
24,truck,897,478,1031,672,0.40494850277900696
25,car,603,1,627,21,0.44471609592437744
25,car,602,31,639,62,0.9911512732505798
25,car,543,0,571,24,0.7138745784759521
25,car,536,0,563,21,0.609881579875946
25,car,414,121,485,182,0.995448648929596
25,car,513,1,539,22,0.30715250968933105
25,car,565,2,588,23,0.27754825353622437
25,car,492,210,579,292,0.9923959970474243
25,car,592,0,620,22,0.895610511302948
25,car,615,3,639,25,0.278412789106369
25,car,520,380,642,523,0.9942975640296936
25,car,0,829,201,1076,0.9980853796005249
25,car,583,0,612,20,0.93031245470047
25,car,537,75,593,118,0.9921004176139832
25,truck,491,210,576,293,0.37778204679489136
25,car,546,10,575,36,0.5091302394866943
25,truck,521,378,642,524,0.34266915917396545
25,car,593,0,620,19,0.8449719548225403
25,truck,859,334,953,458,0.7991573810577393
25,car,857,335,953,459,0.9906566143035889
25,car,893,480,1027,673,0.9967477321624756
25,truck,896,479,1031,675,0.40851640701293945
25,car,622,1,646,23,0.36043813824653625
26,car,602,1,626,20,0.27719196677207947
26,car,602,32,638,64,0.9917206764221191
26,car,546,0,575,23,0.6235862374305725
26,car,538,0,566,20,0.5171310305595398
26,car,593,1,620,22,0.8301644921302795
26,car,0,861,175,1071,0.996914267539978
26,car,583,0,613,20,0.9375333786010742
26,car,537,75,594,122,0.9957757592201233
26,car,486,214,575,297,0.9956426620483398
26,car,510,387,640,534,0.9960048794746399
26,car,415,121,485,183,0.9945812821388245
26,car,591,0,618,19,0.8758524060249329
26,truck,859,335,953,460,0.6955362558364868
26,car,856,336,954,461,0.9959321618080139
26,car,892,482,1029,675,0.9981912970542908
27,car,602,33,639,65,0.9921396374702454
27,car,548,0,576,23,0.5863358378410339
27,car,537,0,564,20,0.4288097620010376
27,car,484,219,570,304,0.994475781917572
27,car,593,1,620,22,0.7440785765647888
27,car,583,0,612,20,0.9459335803985596
27,car,537,78,595,125,0.9947722554206848
27,car,507,394,640,548,0.996154248714447
27,car,415,120,485,183,0.9961068034172058
27,car,0,891,158,1078,0.9963919520378113
27,car,590,0,617,20,0.8796643614768982
27,truck,859,338,954,462,0.6139118671417236
27,car,856,339,954,462,0.9963083863258362
27,car,891,484,1030,679,0.9984071850776672
28,car,609,2,633,22,0.3314426839351654
28,car,601,34,639,68,0.9920955300331116
28,car,553,0,580,22,0.7005169987678528
28,car,541,0,567,19,0.561842679977417
28,car,562,3,585,24,0.2534481883049011
28,car,480,223,569,310,0.9928281903266907
28,car,592,0,620,22,0.8906071186065674
28,car,618,5,641,27,0.2884169816970825
28,car,499,400,634,561,0.9790070056915283
28,car,584,0,613,21,0.9398109912872314
28,car,536,85,593,131,0.9938198924064636
28,car,562,8,589,34,0.5670331120491028
28,truck,501,400,634,561,0.8753275871276855
28,car,541,75,576,102,0.4206203818321228
28,car,416,122,485,184,0.9956806898117065
28,car,0,924,130,1079,0.996817946434021
28,car,594,0,620,20,0.820767879486084
28,truck,859,342,956,464,0.6378195881843567
28,car,856,344,956,464,0.9950557947158813
28,car,892,488,1029,683,0.9974364638328552
28,truck,894,487,1033,685,0.42912328243255615
29,truck,496,413,628,576,0.7855430245399475
29,car,610,2,635,23,0.2682453989982605
29,car,602,35,640,69,0.9936490654945374
29,car,560,0,588,22,0.7424988746643066
29,car,550,0,576,19,0.5598703622817993
29,car,475,231,567,316,0.9954688549041748
29,car,594,1,621,23,0.8007408976554871
29,car,583,0,614,21,0.9459087252616882
29,car,538,89,593,134,0.9942235350608826
29,car,564,6,592,31,0.5979204177856445
29,car,494,411,627,573,0.9853015542030334
29,car,416,122,485,183,0.9965458512306213
29,car,0,962,108,1080,0.9905691146850586
29,car,593,0,620,20,0.8511730432510376
29,truck,856,343,957,466,0.7903589010238647
29,car,854,344,956,465,0.9926393032073975
29,car,891,491,1030,684,0.9978395700454712
29,truck,896,490,1033,686,0.3477717936038971
30,truck,490,426,626,590,0.5045015811920166
30,car,608,1,634,21,0.2663681209087372
30,car,601,35,640,69,0.9928754568099976
30,car,559,0,587,21,0.7759925723075867
30,car,549,0,575,18,0.5905417799949646
30,car,472,234,567,324,0.9938337802886963
30,car,594,1,622,22,0.8316494226455688
30,car,583,0,614,21,0.9435880184173584
30,car,538,92,593,136,0.9936701059341431
30,car,565,6,593,30,0.6533145904541016
30,car,488,425,625,589,0.9931473135948181
30,car,416,121,485,183,0.9958771467208862
30,car,0,1000,82,1080,0.9388399124145508
30,car,595,0,622,20,0.8161922693252563
30,truck,857,341,958,469,0.7000002264976501
30,car,855,342,957,468,0.9915950894355774
30,car,890,491,1029,686,0.9980301260948181
30,truck,895,490,1032,688,0.2675454616546631
31,truck,487,434,626,607,0.6673397421836853
31,car,601,36,640,70,0.9930868744850159
31,car,562,2,590,23,0.7215818166732788
31,car,538,2,565,20,0.5041302442550659
31,car,470,242,565,333,0.9901273250579834
31,car,595,2,622,23,0.7792034149169922
31,car,585,0,615,23,0.9667732119560242
31,car,539,93,594,140,0.9917770624160767
31,truck,471,241,564,332,0.44135338068008423
31,car,568,7,595,30,0.5873969793319702
31,car,484,434,624,606,0.9954696893692017
31,car,418,121,485,183,0.9955772161483765
31,car,597,1,623,20,0.5753257870674133
31,truck,860,343,958,471,0.8970274925231934
31,car,858,344,957,471,0.9809009432792664
31,car,891,493,1030,690,0.9975263476371765
31,truck,896,492,1032,692,0.2928502857685089
32,truck,477,442,624,624,0.45390307903289795
32,car,601,36,641,73,0.9930931329727173
32,car,559,3,587,25,0.7660173177719116
32,car,541,3,568,22,0.5807334184646606
32,car,517,4,544,24,0.3295155167579651
32,truck,473,248,565,338,0.2708999216556549
32,car,595,3,623,24,0.8116570711135864
32,car,1732,423,1889,528,0.4016070067882538
32,car,585,0,617,23,0.9685938954353333
32,car,538,95,595,143,0.9931801557540894
32,car,469,248,564,339,0.9933253526687622
32,truck,861,344,958,473,0.7661919593811035
32,car,566,10,595,34,0.6563405394554138
32,car,474,442,621,623,0.995368480682373
32,car,418,122,486,183,0.9958037734031677
32,car,1732,467,1851,529,0.7888491749763489
32,car,600,1,626,21,0.49238210916519165
32,car,859,343,958,473,0.9892994165420532
32,car,891,496,1032,692,0.9974259734153748
32,truck,896,495,1033,693,0.3702377378940582
33,truck,468,457,618,641,0.488665372133255
33,car,601,37,642,74,0.9932889342308044
33,car,560,4,589,25,0.7562364935874939
33,car,541,4,569,23,0.5543966293334961
33,car,516,5,544,26,0.28887054324150085
33,person,1738,422,1860,501,0.46114563941955566
33,car,598,3,626,25,0.6674519777297974
33,person,1740,421,1860,472,0.3014684021472931
33,car,585,1,618,24,0.976065993309021
33,car,538,97,597,146,0.9944306015968323
33,car,462,255,562,349,0.9953238368034363
33,truck,862,345,961,476,0.7557766437530518
33,car,568,10,598,34,0.5972958207130432
33,car,466,457,616,640,0.9947110414505005
33,car,418,122,487,183,0.996049702167511
33,car,1719,479,1813,541,0.9523587226867676
33,car,601,1,627,22,0.35923755168914795
33,car,860,345,959,476,0.9795470833778381
33,car,893,498,1033,694,0.9982280135154724
34,truck,456,469,616,663,0.30519914627075195
34,car,592,10,621,33,0.7774287462234497
34,car,555,3,583,24,0.7414838671684265
34,car,538,2,563,21,0.5535444021224976
34,car,595,2,623,25,0.8845178484916687
34,car,1712,433,1881,549,0.3534527122974396
34,car,604,44,643,80,0.9912998080253601
34,car,586,1,616,24,0.9605405330657959
34,car,536,100,596,153,0.9943498969078064
34,car,460,262,557,354,0.9945856928825378
34,truck,860,348,959,477,0.4933670163154602
34,car,566,9,594,34,0.6783493161201477
34,car,454,470,614,662,0.9963086247444153
34,car,489,56,525,92,0.29248857498168945
34,car,538,44,573,76,0.2722011208534241
34,car,419,122,486,185,0.9956592321395874
34,car,1710,473,1805,546,0.9822560548782349
34,car,603,0,630,20,0.5020291805267334
34,car,858,348,957,477,0.9937765598297119
34,car,892,500,1033,698,0.9982069730758667
35,truck,445,482,611,681,0.30824577808380127
35,car,620,1,647,22,0.295630544424057
35,car,592,9,620,33,0.8074626326560974
35,car,552,3,579,23,0.7204845547676086
35,car,538,2,564,20,0.5967980027198792
35,car,1694,416,1868,557,0.9927191734313965
35,car,499,14,527,34,0.2859281301498413
35,car,595,3,623,26,0.8902734518051147
35,car,603,45,644,81,0.9923391342163086
35,car,629,1,656,25,0.2516939043998718
35,car,586,1,616,25,0.960966944694519
35,car,534,103,596,156,0.9942301511764526
35,car,453,271,554,364,0.992194652557373
35,car,562,9,590,33,0.6628919243812561
35,car,443,483,610,681,0.9970566034317017
35,car,488,56,525,92,0.3209940493106842
35,car,418,122,487,185,0.9952883720397949
35,car,603,1,629,21,0.5821212530136108
35,truck,860,348,959,478,0.4930759370326996
35,car,857,350,959,478,0.9938110709190369
35,car,892,501,1034,703,0.9980097413063049
36,truck,437,495,607,700,0.7181073427200317
36,car,598,32,630,60,0.35839658975601196
36,car,563,2,591,25,0.7507495284080505
36,car,540,1,568,20,0.5165244936943054
36,car,1683,459,1811,562,0.990079402923584
36,car,599,2,625,25,0.7580463886260986
36,car,604,47,644,83,0.99315345287323
36,car,587,0,618,25,0.9702638387680054
36,car,533,106,596,159,0.9941563606262207
36,car,450,271,551,372,0.99443119764328
36,car,566,12,596,39,0.6773167848587036
36,car,437,495,605,700,0.9936322569847107
36,car,542,47,579,79,0.3320000171661377
36,car,419,122,487,185,0.9961535334587097
36,car,601,0,626,21,0.6201415061950684
36,truck,860,350,961,481,0.8220025897026062
36,car,858,351,961,481,0.9874410629272461
36,car,892,504,1035,708,0.9971802234649658
36,truck,898,505,1039,711,0.36349770426750183
37,truck,426,508,599,720,0.8337202668190002
37,car,605,49,646,84,0.9940891265869141
37,car,578,4,605,27,0.5266153216362
37,car,567,3,595,23,0.2653375267982483
37,car,1673,483,1807,571,0.9959843158721924
37,car,600,5,627,26,0.3995177447795868
37,car,586,1,620,27,0.9872161746025085
37,car,534,109,594,161,0.994162380695343
37,car,444,275,550,381,0.9942124485969543
37,car,565,12,596,39,0.3579360544681549
37,car,425,505,599,719,0.9844508171081543
37,car,419,122,488,186,0.9959530830383301
37,car,602,1,629,21,0.25423797965049744
37,truck,860,350,960,483,0.8286238312721252
37,car,859,351,961,483,0.9857957363128662
37,car,892,505,1035,711,0.9971689581871033
37,truck,898,506,1038,715,0.3275454342365265
38,car,414,520,593,742,0.9941331744194031
38,car,605,49,647,87,0.9938079714775085
38,car,579,6,606,28,0.5922350287437439
38,car,569,4,596,25,0.2573374807834625
38,car,1663,475,1811,580,0.9900413155555725
38,car,601,5,626,26,0.367948979139328
38,car,587,2,619,28,0.9869534373283386
