frame_id,class_id,x1,y1,x2,y2,confidence
0,0,1794,610,1893,715,0.5092819929122925
0,0,1274,606,1323,643,0.5057936310768127
0,0,1335,559,1377,593,0.4046787917613983
0,0,598,561,632,595,0.38019853830337524
0,0,95,574,141,609,0.36681848764419556
0,0,1679,405,1734,447,0.36138391494750977
0,0,631,236,672,272,0.3578626811504364
0,0,1751,236,1834,310,0.35066232085227966
0,0,895,266,930,303,0.3285486698150635
0,0,954,175,1048,256,0.3227189779281616
0,0,155,541,218,581,0.30037176609039307
0,0,290,598,336,633,0.2939653992652893
0,0,1446,378,1485,418,0.28155508637428284
0,0,272,264,318,301,0.26371651887893677
0,0,1748,383,1792,423,0.25442689657211304
1,0,635,236,676,270,0.48522329330444336
1,0,1788,612,1888,711,0.46053245663642883
1,0,1269,605,1316,644,0.4426003396511078
1,0,1747,234,1833,314,0.41108238697052
1,0,894,266,930,303,0.39825236797332764
1,0,280,266,320,301,0.3874703049659729
1,0,466,246,504,283,0.3680581748485565
1,0,91,575,136,606,0.36723947525024414
1,0,591,561,626,597,0.3482445776462555
1,0,1327,557,1373,593,0.3290112316608429
1,0,520,514,578,575,0.30416375398635864
1,0,953,173,1051,258,0.29096463322639465
2,0,1778,628,1884,709,0.49359050393104553
2,0,79,575,126,609,0.48653191328048706
2,0,1265,606,1311,642,0.4435754418373108
2,0,522,518,576,572,0.4125381112098694
2,0,473,244,511,284,0.36014866828918457
2,0,1748,234,1832,312,0.34470826387405396
2,0,643,234,681,268,0.34118127822875977
2,0,282,598,327,633,0.33001357316970825
2,0,895,266,929,303,0.31599098443984985
2,0,1464,383,1502,419,0.3002304136753082
2,0,585,562,621,597,0.2866729199886322
3,0,1258,602,1303,641,0.5103725790977478
3,0,1703,407,1755,452,0.43267473578453064
3,0,525,518,576,572,0.4030399024486542
3,0,895,266,930,303,0.3878985047340393
3,0,476,243,522,283,0.3815557360649109
3,0,73,576,118,611,0.30925852060317993
3,0,1749,235,1831,311,0.292384535074234
3,0,646,228,687,270,0.27043119072914124
3,0,291,264,333,300,0.26200300455093384
3,0,1313,556,1356,592,0.25608426332473755
3,0,1468,382,1510,420,0.2530671954154968
4,0,1766,613,1873,713,0.42536044120788574
4,0,526,521,579,572,0.3891526758670807
4,0,895,266,929,303,0.3876686990261078
4,0,651,232,695,272,0.37526702880859375
4,0,296,263,338,300,0.3628900647163391
4,0,1748,235,1831,312,0.3625611662864685
4,0,1255,600,1301,642,0.3498417139053345
4,0,67,578,111,609,0.3435117304325104
4,0,574,564,605,593,0.3258240222930908
4,0,1478,383,1518,419,0.323773056268692
4,0,1708,407,1761,453,0.3064969778060913
5,0,301,264,342,299,0.4781516194343567
5,0,1748,234,1832,312,0.4530949890613556
