frame_id,vehicle_id,x1,y1,x2,y2
702,2,1287,580,1419,644
704,2,1279,579,1406,640
705,2,1273,578,1400,639
706,2,1267,577,1393,638
707,2,1259,575,1393,640
708,2,1250,574,1388,641
709,2,1246,574,1382,641
710,2,1240,572,1377,640
711,2,1234,571,1372,640
712,2,1233,572,1364,639
713,2,1233,573,1355,635
714,2,1226,573,1349,636
715,2,1221,573,1342,635
716,2,1216,574,1335,635
717,2,1205,572,1331,636
718,2,1198,572,1324,636
719,2,1194,571,1317,634
720,2,1191,571,1310,632
721,2,1187,572,1303,631
722,2,1182,572,1299,632
723,2,1177,573,1293,632
724,2,1172,573,1287,632
725,2,1166,573,1281,632
726,2,1159,570,1275,630
788,2,1153,570,1269,629
848,6,476,559,615,610
849,6,471,559,611,611
1032,6,466,559,608,611
